1,0.0006709386937914094
2,0.0011826117645699484
4,-0.001346346652273276
5,-0.006778087860234929
6,-0.009958941219088087
8,-0.03582878099479097
10,-0.0038792370849277443
11,-0.0025491536633699893
12,-0.0023573681082529434
15,-0.001134704877193988
16,-0.0008789517213193597
17,-0.0012325382162080862
19,-0.001129314191198295
20,-0.014971928441596692
25,-0.0001753447174793765
26,-0.0009251885836261958
27,-0.003170702548758355
28,-0.002988609633170902
29,-0.005787362342984447
30,-0.008823977259298482
31,-0.0008687101876059751
32,-0.0017818445792341547
33,-0.059632826834942296
35,-0.005398999910718098
38,-0.0012809037867184472
39,-0.00019198516309663362
43,-0.001656884125603996
45,-0.0004052989466890261
46,-0.0005264707795399743
48,-0.002392642835681294
51,-0.001413706565997054
52,-0.0009785751992928235
54,-0.0051704992000233515
60,-0.003664005887804301
62,-0.0009290335971517557
63,-0.008715095786321542
64,-0.0015124420738066213
65,-0.0006280353182137635
66,-0.000817769011759137
68,-0.0012109082873517365
69,-0.0002508354438768899
72,-0.0005939190723400539
73,-0.00045457107108484176
74,-6.796752533806314e-05
75,0.00021760645552532413
77,-0.001617230793297528
78,-0.008175752055219624
79,0.0004482407195907853
80,-0.0021700930886581807
82,-0.0015930478075573795
87,-0.0004808828673758314
90,-0.0002483082559707721
91,-0.00035096423109447103
92,-0.00028967658694889703
94,-0.041909311573818255
96,-0.007846308516269765
97,-0.007945483056835208
99,-0.012014765211151645
100,-0.005934271431113187
101,-0.0006626178149419281
102,-0.0002627990448419772
103,-0.00032716110766220936
104,-0.0001781165379451342
105,-0.0004773746762956324
107,-9.154413083560352e-05
108,-0.0004421523238414505
109,-0.00026012717404339783
110,-9.807348981603046e-05
113,-0.0028053339458660024
117,-0.0040324491721699185
118,-0.0014459878434021803
119,-0.000658953645894263
120,-7.482829751859123e-05
121,-0.0022831849825246703
127,-0.0006084181370179151
128,-0.0012867831190263917
129,-0.00013646175682695207
130,0.001180278491847146
131,-0.000963079114538298
132,-0.0023212362166390383
136,-0.0005269712747640956
137,-0.0013000614316166991
141,-0.0027379546350085027
142,-0.003813904512427617
144,-0.0022293738515370256
145,-0.002918172256914892
146,-0.002375076072649964
147,-0.0053603692890184474
148,-0.001073667339204994
154,-0.0017668515124388752
155,-0.001320897159973446
159,-0.002230659816686729
160,-0.0037401730867681953
162,-0.0014173358849110934
163,-0.0009560034880342744
164,-0.0011760359451161218
165,-0.0024877595774034545
166,-0.00193956071638553
167,-0.0037238956279229633
170,-0.001012174859703142
172,-0.00012009879417764559
173,-0.00021586584785035197
174,-0.0031140625087050944
177,-0.0023034489610707282
178,-0.0002511423498072189
181,-0.00569535582952567
185,-0.0003852035955388554
186,-0.001937279246917286
187,7.875881226072435e-05
189,-0.0010210221306066304
193,-0.0007317459146347985
195,-0.00015156625087656795
196,-8.13530829065323e-05
198,-0.0018784076506950607
199,-0.0002283655671699587
200,-0.0017513811264503682
201,-0.003884734071377883
203,-0.0006911492967922952
207,-0.0009530346376183941
212,-0.0011260724393675641
214,-0.00078016349293788
215,-0.0008208866135209911
220,-0.0006262340557475529
221,-0.0003075530191848994
222,-0.0006806038386438664
224,-0.0015698512345549982
225,0.00027641906084413016
230,-1.3818420085094256e-05
232,-0.0006701918383260828
233,-0.0003060151784023567
235,-5.163971138206542e-05
241,-0.006540024295927422
242,-0.000374439461666822
244,-0.00810786627165448
248,-0.00042259633478423226
249,-0.0007222094354426309
250,-0.0020181271034108005
255,-0.0002192101064669685
256,-8.618762173639974e-05
257,-7.378771461892357e-05
259,-0.0001326217405117037
260,-0.0014798133013816527
261,-0.0009024819516951938
263,-0.0016786084976040691
264,-0.0013795019811164543
265,0.0003903909562065956
266,-0.000621231404690605
268,-0.0008730282028058848
269,-0.0005341050247441782
271,-0.00021950190024965974
272,-0.0008495057163513974
273,-0.0009854847390144096
274,-0.00011847392674162573
275,0.0016923713925149789
276,-0.0008422845182710217
277,-0.00017478540248209008
278,-0.0006259134185402442
279,-0.0020787517075184637
282,-0.00016766267919039024
284,-0.002044683709611818
285,-0.0020296183201418297
287,-0.00048496774868815525
296,0.004392029061435679
299,-0.0001287701508010915
302,-0.007744644703565475
304,-0.0005012383274884098
305,-0.0013844509827322725
307,-0.003111692958653644
309,-0.0008633710869153515
311,-0.0006861187148816826
312,-0.002937229629102567
313,-0.0016969220860941377
314,-0.0006146255206433742
316,-0.000686742521897002
317,-0.0036966135186721747
321,0.00010292163025194239
322,-1.761297650422532e-05
323,-0.000441371144364415
326,-0.0009072235903008109
327,-0.0013115635867415798
329,-0.0019623494604854106
330,-0.0014054595384742278
331,-0.011168613105943153
333,-0.000250737638688976
334,0.0007084426825553657
335,0.0017079579310579263
338,-2.86938741447698e-07
340,-4.422324524332947e-05
341,-0.0004570861723875686
343,0.002186015105724126
344,0.006172380700468781
345,-0.0003494776244222557
347,0.0005243753674387967
350,-0.000777010305891867
351,-0.0005529620258342669
352,-0.0006235988123541436
354,-0.0002582179910984769
359,-0.0009594895832464973
360,-7.334221682967405e-05
367,-0.0031912662358758604
372,-0.0009620174090381639
374,-0.00030485753507491315
382,-0.0006743436067301662
383,-0.00012022565220095661
385,0.001032131314541533
390,-0.00011488697951377175
392,0.000747675298518374
393,0.0013539398314057474
395,-0.00017978281575062929
396,0.00033708520962808967
397,3.236577574314303e-05
398,-0.0013683207242569523
399,-0.00032101434677375923
404,-0.0005977323859534097
405,-0.001734552060630772
407,0.00022192079218467467
408,0.001824303900782676
409,0.00024068514389209624
412,-0.0007762679682906431
413,0.0009906500789484823
